ID,Taxon_ID,objid,bitstreamid,tags,mime_type,creator,date,place,permission,source,Comment
0fe77dfe1b5f9ec10fbd170f34f8a6a0,dichapetalumcymosum,EAEA0-CF04-4522-B393-0,,flower;thumbnail2,image/jpeg,"Prof Christo Botha, Univ of Pretoria",,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/27160773,
55c4476fe217b6550ced94bd0bd584d3,dichapetalumcymosum,EAEA0-012B-AFB7-6003-0,,general;group;thumbnail4,image/jpeg,M Coates Palgrave,2014-10-19,"Road along Railway line near Mpindo Siding, Zimbabwe",http://creativecommons.org/licenses/by-nc/4.0/,http://www.zimbabweflora.co.zw/speciesdata/image-display.php?species_id=133990&image_id=1,
5a756d08d945c023ba7b88fe3eab63e9,dichapetalumcymosum,EAEA0-8DFA-3DAB-6D94-0,,general;thumbnail1,image/jpeg,"Prof Christo Botha, Univ of Pretoria",,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/27160779,
8384cff07311fa17d686c8257ec51d72,dichapetalumcymosum,EAEA0-6D08-5786-4507-0,,preserved,image/jpeg,Royal Botanic Garden&nbsp;           Edinburgh,2004-12-21,Tropical Africa,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/16014082,
8453af4fda98e5505b23c7d3ca92ac26,dichapetalumcymosum,EAEA0-8EF7-D4BE-3F20-0,,leaf;thumbnail3,image/jpeg,"Prof Christa Botha, Univ of Pretoria",,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/27160777,
aae22c4ab6692952c9f399c723470704,dichapetalumcymosum,EAEA0-A9C6-50B2-BCDE-0,,general;flower;leaf,image/jpeg,M Coates Palgrave,2014-10-20,"Sikumi Forest Reserve, Sable Sands Lodge, Zimbabwe",http://creativecommons.org/licenses/by-nc/4.0/,http://www.zimbabweflora.co.zw/speciesdata/image-display.php?species_id=133990&image_id=3,
abf6cd02fd55c6d47e3ba942d77e2ca5,dichapetalumcymosum,EAEA0-0216-DF38-C933-0,,general;leaf,image/jpeg,JMK,,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/27341781,
04283c20725be2dd7f964aa1529a86da,dichrostachyscinerea,EAEA0-15A3-33B1-FDA3-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
09d3c14d2b96b366207833f33b043648,dichrostachyscinerea,EAEA0-573A-DCDE-4BA5-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
0c5e1fff77484eea8fb056b7ee9a1c9b,dichrostachyscinerea,EAEA0-6E00-3730-B1D5-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
233988374e71ce65003917cdd7a3fd48,dichrostachyscinerea,EAEA0-D76F-B861-C1BA-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
4cd2b6ff4c45742c03e46b79a8bca2c8,dichrostachyscinerea,EAEA0-1921-4FBB-4F30-0,,seed;thumbnail2,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
4d1a75d83858139e964885c1b754f972,dichrostachyscinerea,EAEA0-A351-DBCF-74D6-0,,preserved;thumbnail4,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
61364befeae34ef4d99ed9011f3d401e,dichrostachyscinerea,EAEA0-55DD-671D-4F0C-0,,leaf,image/jpeg,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",http://en.wikipedia.org/wiki/Public_domain,,
8055843471dd82f2ef05d909f2249ca4,dichrostachyscinerea,EAEA0-7587-933B-B4D2-0,,general,image/jpeg,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",http://en.wikipedia.org/wiki/Public_domain,,
8472b4e8e0515cad8647519111c6a528,dichrostachyscinerea,EAEA0-42D8-DA73-0767-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
8532e20bdfcad75a8ebaa99123c72f44,dichrostachyscinerea,EAEA0-99EB-8C6A-9563-0,,,image/tiff,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
d2deb58e3e6af4f0fb2d7a39e4bc2150,dichrostachyscinerea,EAEA0-FF89-05E8-5D49-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
d573fdfbd62f5c9818b66a0164a104f9,dichrostachyscinerea,EAEA0-9998-5B7A-F4D3-0,,bark,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
d5fab9a9290f84da555afda948e6079e,dichrostachyscinerea,EAEA0-3950-A7A8-1CEE-0,,leaf,image/jpeg,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",http://en.wikipedia.org/wiki/Public_domain,,
e939bc9bad3127f1ac6e9c17c93fd072,dichrostachyscinerea,EAEA0-53B0-ED14-D2E3-0,,general;thumbnail1,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
eaaf740109728548dbec1826eb5ea9a8,dichrostachyscinerea,EAEA0-6CE1-A0A9-FAFF-0,,branch;thumbnail3,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
ef1c5e4a7eb7bf2ec24d78857f84a0bf,dichrostachyscinerea,EAEA0-438B-B625-4F89-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
fe4fa03fd90474ea13d7b7267b3a0929,dichrostachyscinerea,EAEA0-A788-00A6-A31D-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
b8c16c278799ae51662108f179a2d389,dicomaanomala,EAEA0-75B6-18BE-B9FD-0,,flower;thumbnail1,image/jpeg,JMK,,,http://creativecommons.org/licenses/by-sa/3.0/,http://media.eol.org/data_objects/27320902,
19da22dd4ab5aa42af1ef6ac411e7f88,dicomacapensis,EAEA0-2BD3-B325-ED26-0,,general;thumbnail1,image/jpeg,Christfried Naumann,2005-01-25,"Corridor Pos 15/17?, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
d111ff953336f7986fe648106f2a2478,dicomacapensis,EAEA0-B09D-EAF2-9120-0,,leaf;thumbnail2,image/jpeg,Christfried Naumann,2005-01-25,"Corridor Pos 15/17?, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
1d08bdbcc41101d8f0915e1dddb20327,dicomaschinzii,EAEA0-724A-010C-B379-0,,flower;thumbnail2,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19251720,
9055e93adc59e93deb4e80fa16413d62,dicomaschinzii,EAEA0-4836-C1D6-989D-0,,flower;thumbnail4,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19251721,
b171be71f1006cddf559876800328125,dicomaschinzii,EAEA0-1B43-FF8A-48BB-0,,general;thumbnail1,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19251718,
cd51e9f3b0f1d6005d5a6e358ccafe22,dicomaschinzii,EAEA0-CA4C-5545-1F2E-0,,leaf;flower;thumbnail3,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19251719,
2f3537fc1eb923f6f73fef1424f308dc,dicrurusadsimilis,EAEA0-7F54-E831-FBEF-0,,general;back;thumbnail1,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auob, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
70c1fc3f7f96d0a845d89e7a450f33ab,dicrurusadsimilis,EAEA0-A8DE-1335-90AB-0,,general;back;thumbnail3,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auob, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
f66550b6874123bc1449bf998e1c9f69,dicrurusadsimilis,EAEA0-6ED7-0F21-4F06-0,,far,image/jpeg,Taa DoBeS team (Boden/Güldemann/Naumann),2009-03-29,"near Auob, Kgalagadi Transfrontier Park, South Africa",http://en.wikipedia.org/wiki/Public_domain,,
0eb43d5602d93da51858df78bc99a5fb,digitariaerianthasteud,EAEA0-EDFE-83F7-EFDF-0,,seed;thumbnail2,image/jpeg,,,,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Digitaria_eriantha.jpg,
318b305e7a395e057bb1a7f3170beef9,digitariaerianthasteud,EAEA0-1B98-A000-48BF-0,,general;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,"http://commons.wikimedia.org/wiki/File:Digitaria_eriantha,_Krantzkloof_Natuurreservaat.jpg",
af6ccc76c637f949418d60739e862477,digitariaerianthasteud,EAEA0-93F3-4B68-CF24-0,,preserved;thumbnail3,image/jpeg,MBG,,,http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/29635780,
191933237c4dd2eb3de128b31b9a7333,diospyroslycioides,EAEA0-A404-07B9-C214-0,,fruit;thumbnail3,image/jpeg,Mark Hyde,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/30285284,
1d7651c9c25cfa68cb416a16d1c26f4d,diospyroslycioides,EAEA0-7791-4400-2AD6-0,,flower;thumbnail2,image/jpeg,Research Institute Senckenberg,,"Malawi, Lilongwe, Sanctuary along Lingadzi River",http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/21957867,
9db69d8bb5f7ba56640944b55cbcbaf7,diospyroslycioides,EAEA0-6A70-E729-6748-0,,leaf;thumbnail4,image/jpeg,Research Institute Senckenberg,,"Malawi, Lilongwe, Sanctuary along Lingadzi River",http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/21957868,
cfaeff81f741507f34904bcc8a78ab88,diospyroslycioides,EAEA0-9720-ABB6-F49C-0,,fruit,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19244364,
d4a779883690ea6c9a10eb647a2ed2f9,diospyroslycioides,EAEA0-C629-2C9B-CFE2-0,,general;fruit;thumbnail1,image/jpeg,Petra Ballings,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19244365,
f2fcf3054e14457d2e9906d070e9e780,diospyroslycioides,EAEA0-8963-D149-31C0-0,,general,image/jpeg,Anthony Mendoza,2009-10-09,,http://creativecommons.org/licenses/by-nc-sa/2.0/,http://media.eol.org/data_objects/25791036,
8918f7522e17c1cce4c2d9efbeab88af,dipcadilongifolium,EAEA0-2485-D2D0-30DA-0,,flower;thumbnail2,image/jpeg,Ton Rulkens,2013-12-22,,http://creativecommons.org/licenses/by-sa/2.0/,http://media.eol.org/data_objects/27367855,
e2471315f541b1d0807c3156b6ae1315,dipcadilongifolium,EAEA0-0AB7-7E6E-C742-0,,flower;thumbnail1,image/jpeg,Research Institute Senckenberg,,"Malawi, Lilongwe, Natures Gift Farm",http://creativecommons.org/licenses/by-nc-sa/3.0/,http://media.eol.org/data_objects/21920391,
4db93d8c2d5aef6a2f66372bc92681b8,dipcadiviride,EAEA0-EA1D-7FA6-E636-0,,general;thumbnail1,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
65728ecb7f2c5904483ec1cb3a6bfb48,dipcadiviride,EAEA0-8DB0-D10C-36B3-0,,flower;thumbnail3,,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
f01ff9bd9f6caac045c5f60f619f9242,dipcadiviride,EAEA0-B22C-20D3-9F23-0,,preserved;thumbnail2,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
27807d19e7e8be4e7e19ac61dac0d872,diplopoda,EAEA0-32A8-123F-A305-0,,head;thumbnail3,image/jpeg,,,,https://creativecommons.org/licenses/by/2.0/,http://commons.wikimedia.org/wiki/File:Millipede_-_Belize.jpg,
32d3d52e4901a916612dc03f18bfba5f,diplopoda,EAEA0-B75C-F014-8168-0,,general;thumbnail2,image/jpeg,,,,https://creativecommons.org/licenses/by/2.0/,http://commons.wikimedia.org/wiki/File:Californiulus_chamberlini_(Julida)_(3325112158).jpg,
b67153eba246dcfd1ce135242bc93a9d,diplopoda,EAEA0-6B00-21B5-C2F4-0,,general;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by/2.5/,http://commons.wikimedia.org/wiki/File:Glomeris_marginata_1.jpg,
587d3fe4cad63ef9910a78c7f50c9faa,diptera,EAEA0-4493-11AC-D8D7-0,,general;assorted;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Diptera1.jpg,
fcfd25d69c063014c62c43deea2bf49f,dispholidustypus,EAEA0-BD45-C593-3436-0,,general;thumbnail1,image/jpeg,Rishaada,2009-07-03,unknown,http://creativecommons.org/licenses/by-sa/3.0/deed.en,http://commons.wikimedia.org/wiki/File:MaleBoomslang.jpg,
9d191072404a6940fb7d83c998d757f5,dombeyarotundifolia,EAEA0-D25F-D0E8-5C9F-0,,general;thumbnail1,image/jpeg,unknown,unknown,unknown,http://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Dombeya_rotundifolia-bark.jpg,
bf1f904fea35c3cb6b5def27fd6c0336,dombeyarotundifolia,EAEA0-1FE4-D4A0-73A2-0,,flower;thumbnail2,image/jpeg,unknown,unknown,unknown,http://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Dombeya_rotundifolia-pink.jpg,
e65bf2ff93983c51d5e3f0f88049c988,dombeyarotundifolia,EAEA0-C7A9-2F38-2CC9-0,,flower;thumbnail3,image/jpeg,unknown,unknown,unknown,http://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Dombeya_rotundifolia-flowers.jpg,
432cf00d1ed58a25223ac3b287f9b17b,dorylushelvolus,EAEA0-7090-2279-29D7-0,,far;thumbnail2,image/jpeg,Christfried Naumann,2009-03-21,"Kokotsha, Kgalagadi district, Botswana",http://en.wikipedia.org/wiki/Public_domain,,
63756dc899377afc073dbf951e2de4be,dorylushelvolus,EAEA0-4DA4-32EA-38F8-0,,general;thumbnail1,image/jpeg,Christfried Naumann,2009-03-21,"Kokotsha, Kgalagadi district, Botswana",http://en.wikipedia.org/wiki/Public_domain,,
be992280a87d8aae67a25ccf954516d2,dorylushelvolus,EAEA0-0396-CC6E-84DD-0,,far,image/jpeg,Christfried Naumann,2009-03-21,"Kokotsha, Kgalagadi district, Botswana",http://en.wikipedia.org/wiki/Public_domain,,
3f6576720962413ea4b9e9267fc6dd96,duvaliapolita,EAEA0-5A66-44AB-1C76-0,,general;flower;thumbnail4,image/jpeg,M Harvey,2006-03-17,"Mwenezi, Mberengwa CL., Zimbabwe",http://creativecommons.org/licenses/by-nc/4.0/,http://www.zimbabweflora.co.zw/speciesdata/image-display.php?species_id=146590&image_id=1,
897aac6620f6eeebf1ab555c12280109,duvaliapolita,EAEA0-76C8-EC1A-8C28-0,,flower;thumbnail3,image/jpeg,BT Wursten,2014-01-25,"Along Zvishavane - Mbalabala road, Zimbabwe",http://creativecommons.org/licenses/by-nc/4.0/,http://www.zimbabweflora.co.zw/speciesdata/image-display.php?species_id=146590&image_id=7,
ac49fce2f5b7a458a9bb5ebc83a20898,duvaliapolita,EAEA0-ACF7-AD45-A712-0,,flower,image/jpeg,Martin Heigan,2007-05-05,,https://creativecommons.org/licenses/by-nc-nd/2.0/,https://www.flickr.com/photos/martin_heigan/485400305/sizes/o/,
bfa96fc29e6395649c78b143a43c890d,duvaliapolita,EAEA0-3B23-B4D2-9E63-0,,leaf;flower;thumbnail2,image/jpeg,BT Wursten,2014-01-25,"Along Zvishavane - Mbalabala road, Zimbabwe",http://creativecommons.org/licenses/by-nc/4.0/,http://www.zimbabweflora.co.zw/speciesdata/image-display.php?species_id=146590&image_id=6,
c6787ea0207f7c96e863404b950b9617,duvaliapolita,EAEA0-0CA3-6E79-9BC5-0,,general;thumbnail1,image/jpeg,BT Wursten,2014-01-25,"Along Zvishavane - Mbalabala road, Zimbabwe",http://creativecommons.org/licenses/by-nc/4.0/,http://www.zimbabweflora.co.zw/speciesdata/image-display.php?species_id=146590&image_id=4,
f96068f5fca0ef9d516f280e4791741d,duvaliapolita,EAEA0-D01F-25E7-D1F8-0,,general;flower,image/jpeg,Martin Heigan,2007-05-11,,https://creativecommons.org/licenses/by-nc-nd/2.0/,https://www.flickr.com/photos/martin_heigan/502462439/sizes/o/,
5203f04d43da92fec20c2a6c9f600143,dytiscus,EAEA0-C23F-79B5-99B7-0,,general;thumbnail1,image/jpeg,Edmund Reitter (1845–1920),1908,unknown,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Reitter_Dytiscus_u.a..jpg,
4b5297e65fc6fe7aa3952b28124f25a9,egrettagarzetta,EAEA0-CC81-130D-BB76-0,,general;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Egretta_garzetta_oman.jpg,
5cc4af0bcb1110db27f7f41dc0037253,egrettagarzetta,EAEA0-99F9-644C-EE9E-0,,general;flying;thumbnail2,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Egretta_garzetta_in_flight.JPG,
c43b13222ed5ac62c13cc442eee8f4bd,egrettagarzetta,EAEA0-375F-61A3-4EE3-0,,general;flying;thumbnail3,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Egretta_garzetta_in_flight_s3.JPG,
14d595dc5371ef680513b69decb8a88a,ehretiarigida,EAEA0-3724-2EEE-1320-0,,flower;thumbnail2,image/jpeg,Rotational,13-Sep-00,,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Ehretia_rigida17.jpg,
4ceb7c5f465db3c2433bd2ae49b40205,ehretiarigida,EAEA0-5827-EE49-56DF-0,,branch;thumbnail4,image/jpeg,Christfried Naumann,2005-01-25,"Corridor Pos 17, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
5167ed8e927912d68482e67265361b81,ehretiarigida,EAEA0-2C1E-87F6-E528-0,,general;thumbnail1,image/jpeg,Christfried Naumann,2005-01-25,"Corridor Pos 17, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
77457c966132368940ff76cb6da54c41,ehretiarigida,EAEA0-F565-23A8-D738-0,,general,image/jpeg,Christfried Naumann,2005-01-25,"Corridor Pos 17, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
9b260dc5aa4019b2e0e601215c5594ff,ehretiarigida,EAEA0-09E3-3DDF-B8A6-0,,branch;seed,image/jpeg,Christfried Naumann,2005-01-25,"Corridor Pos 17, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
ac36a1cb904fe5f1c41899e9d8717388,ehretiarigida,EAEA0-430C-55F3-38EB-0,,branch,image/jpeg,Christfried Naumann,2005-01-25,"Corridor Pos 17, Omaheke, Namibia",http://en.wikipedia.org/wiki/Public_domain,,
d99552cb7fe67b1912a57b57888b81aa,ehretiarigida,EAEA0-108D-6652-B7B4-0,,seed;thumbnail3,image/jpeg,Rotational,9-Nov-03,,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Ehretia_rigida00.jpg,
2d7786b533c5341264014c748020acf2,elanuscaeruleus,EAEA0-D6EF-A3DA-5ADC-0,,general;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by/2.0/,http://commons.wikimedia.org/wiki/File:Elanus_caeruleus_Annamalaichery.jpg,
3a98b06bb7d6f07b26400e5897f57b05,elanuscaeruleus,EAEA0-8EDB-79A4-C34D-0,,general;flying;thumbnail2,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/2.0/,http://commons.wikimedia.org/wiki/File:Black-shouldered_Kite_(Elanus_caeruleus)_hovering.jpg,
e72f7f47027d69ad71594ab3f0cc1ce0,elanuscaeruleus,EAEA0-FE4E-2641-E406-0,,general;drawing;thumbnail3,image/jpeg,,,,http://en.wikipedia.org/wiki/Public_domain,http://commons.wikimedia.org/wiki/File:Black-winged_Kite_NAUMANN.jpg,
8112983a30890c5670bb14f242c031dc,elephantorrhizaburkei,EAEA0-368C-BE74-6318-0,,leaf;flower;thumbnail2,image/jpeg,M Coates Palgrave,2014-10-26,"Matobo Hills, Shumbashaba, Zimbabwe",http://creativecommons.org/licenses/by-nc/4.0/,http://www.zimbabweflora.co.zw/speciesdata/image-display.php?species_id=126440&image_id=1,
d843e59f1bbc09ac6b0844cc0362ff1d,elephantorrhizaburkei,EAEA0-E6F1-517A-828C-0,,general;flower;thumbnail1,image/jpeg,M Coates Palgrave,2014-10-26,"Matobo Hills, Shumbashaba, Zimbabwe",http://creativecommons.org/licenses/by-nc/4.0/,http://www.zimbabweflora.co.zw/speciesdata/image-display.php?species_id=126440&image_id=2,
381a6fc0a19264e58baee3c75907f314,elephantorrhizaelephantina,EAEA0-CA9F-EFB3-6218-0,,leaf;fruit;thumbnail2,image/jpeg,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",http://en.wikipedia.org/wiki/Public_domain,,
a57a529ddf5a58dfd5922e9ac45f5021,elephantorrhizaelephantina,EAEA0-D0D6-1AAC-7186-0,,flower;thumbnail3,image/jpeg,Bart Wursten,,,http://creativecommons.org/licenses/by-nc/3.0/,http://media.eol.org/data_objects/19238057,
b1a7586834da92701e2082371ee58d17,elephantorrhizaelephantina,EAEA0-27E1-008D-BFE6-0,,general,image/jpeg,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",http://en.wikipedia.org/wiki/Public_domain,,
cc4ba90d875900792894989af0af889d,elephantorrhizaelephantina,EAEA0-2A5F-CC49-0F3B-0,,general;thumbnail1,image/jpeg,Christfried Naumann,2005-01-25,"Namibia, Omaheke, Pos 17",http://en.wikipedia.org/wiki/Public_domain,,
724a5938b069de8fde32fe262969f9f6,elephantulusintufi,EAEA0-56D4-F80D-B6EB-0,,general;thumbnail1,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/3.0/,http://commons.wikimedia.org/wiki/File:Bushveld-elephant-shrew.jpg,
fea015e26c72798987a507f0ff2c7f0b,elephantulusintufi,EAEA0-E2C1-82C8-FE71-0,,general;thumbnail2,image/jpeg,,,,https://creativecommons.org/licenses/by-sa/2.0/,"http://commons.wikimedia.org/wiki/File:Kgalagadi_National_Park,_South_Africa_(3187485470).jpg",
613418c49b2ebf69e4c492e83c72d821,eleusineindica,EAEA0-A47A-3EFF-1823-0,,,image/jpeg,Jeff Heath and the Dogon and Bangime Languages Project,2011,,http://creativecommons.org/licenses/by/4.0/,http://dogonlanguages.org,
