ID,Name,Concepticon_ID,Concepticon_Gloss,GBIF_ID,GBIF_NAME,canonicalName,rank,kingdom,kingdomKey,phylum,phylumKey,class_,classKey,order,orderKey,family,familyKey,genus,genusKey,Description
lyciumbosciifolium,Lycium bosciifolium,,,3798235,Lycium bosciifolium Schinz,Lycium bosciifolium,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Lycium,2928808,"shrub, up to 3m tall, thorny stems, small green lance-shaped hairless leaves, long dirty white to greenish flowers with dark violet lobes, the fruit is a glossy, purplish berry"
lycosa,Lycosa,,,,,,,,,,,,,,,,,,,
mabouyapunctatissima,Mabouya punctatissima,,,5225357,"Trachylepis punctatissima (Smith, 1849)",Trachylepis punctatissima,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Scincidae,9115,Trachylepis,3240904,
macronousgularis,Macronous gularis,,,6100835,"Macronus gularis (Horsfield, 1822)",Macronus gularis,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Timaliidae,3241609,Macronus,7631635,
macroscelidesproboscideus,Macroscelides proboscideus,,,2440869,"Macroscelides proboscideus (Shaw, 1800)",Macroscelides proboscideus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Macroscelidea,1453,Macroscelididae,9391,Macroscelides,2440868,"carnivore; length: 23cm, tail-length: 12cm; grey-brownish coloured fur; elongated highly mobile snout; thin round ears; long sparsely haired tail;"
macrotermes,Macrotermes,,,4803134,"Macrotermes Holmgren, 1909",Macrotermes,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Blattodea,800,Termitidae,4355,Macrotermes,4803134,
madoquakirkii,Madoqua kirkii,,,2441001,"Madoqua kirkii (Günther, 1880)",Madoqua kirkii,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Madoqua,2440999,"herbivore; height: 50-17cm; the coat is grey-brown with fine speckles on the back and buttocks, while the neck and flanks are lighter brown; the belly and the area around the eyes are nearly white; on the forehead is a long tuft of hair, which can be raised; the upper lip is longer than the lower lip; males have short horns that slope backwards;"
maeruaangolensis,Maerua angolensis,,,7273321,Maerua angolensis DC.,Maerua angolensis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Capparaceae,3111,Maerua,6370546,
manistemminckii,Manis temminckii,,,5219630,"Manis temminckii Smuts, 1832",Manis temminckii,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Pholidota,796,Manidae,5480,Manis,2437177,"insectivore; body-length: 40-70cm; this animal is covered in very hard, brown scales, giving it a pine-cone like look; only the belly,face and insides of the strong legs are naked; it has a small head with a pointed snout; the tongue is very long (25 cm) and sticky making it perfect for ant and termite hunt;"
mantodea,Mantodea,,,788,Mantodea,Mantodea,ORDER,Animalia,1,Arthropoda,54,Insecta,216,Mantodea,788,,,,,
mariscuschersinus,Mariscus chersinus,,,2715419,Cyperus chersinus (N.E.Br.) Kük.,Cyperus chersinus,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Cyperus,2713455,
megachile,Megachile,,,1335011,"Megachile Latreille, 1802",Megachile,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Megachilidae,7911,Megachile,1335011,
melhaniaacuminata,Melhania acuminata,,,3672052,Melhania acuminata Mast.,Melhania acuminata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Melhania,7322897,
melieraxcanorus,Melierax canorus,,,2480730,"Melierax canorus (Thunberg, 1799)",Melierax canorus,SPECIES,Animalia,1,Chordata,44,Aves,212,Accipitriformes,7191147,Accipitridae,2877,Melierax,2480729,carnivore; body-length: 54-63 cm; pale grey plumage; white rump; orange bill and legs
melinisrepens,Melinis repens,,,2702504,Melinis repens (Willd.) Zizka,Melinis repens,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Melinis,2702502,
mellivoracapensis,Mellivora capensis,,,2433695,"Mellivora capensis (Schreber, 1776)",Mellivora capensis,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Carnivora,732,Mustelidae,5307,Mellivora,2433694,"omnivore; height: 25-30cm; the body is black with a  broad, greyish-white saddle on the back and head;the legs are short and equipped with sharp claws; the black tail is short; the ears are very small;"
meloidae,Meloidae,,,4742,Meloidae,Meloidae,FAMILY,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Meloidae,4742,,,
melolonthinae,Melolonthinae,,,,,,,,,,,,,,,,,,,
meropshirundineus,Merops hirundineus,,,2475434,"Merops hirundineus A.A.H.Lichtenstein, 1793",Merops hirundineus,SPECIES,Animalia,1,Chordata,44,Aves,212,Coraciiformes,1447,Meropidae,9320,Merops,2475391,
micronisusgabar,Micronisus gabar,,,5788495,"Micronisus gabar (Daudin, 1800)",Micronisus gabar,SPECIES,Animalia,1,Chordata,44,Aves,212,Accipitriformes,7191147,Accipitridae,2877,Micronisus,4850111,carnivore; body-length: 30-34 cm; grey throat and breast; reddish legs and cere; grey wings
milvusaegyptius,Milvus aegyptius,,,5788522,"Milvus aegyptius (Gmelin, 1788)",Milvus aegyptius,SPECIES,Animalia,1,Chordata,44,Aves,212,Accipitriformes,7191147,Accipitridae,2877,Milvus,5229166,
milvusmigrans,Milvus migrans,,,5229167,"Milvus migrans (Boddaert, 1783)",Milvus migrans,SPECIES,Animalia,1,Chordata,44,Aves,212,Accipitriformes,7191147,Accipitridae,2877,Milvus,5229166,carnivore; body-length: 56 cm; long forked tail; dark plumage
mimusopszeyheri,Mimusops zeyheri,,,2883759,Mimusops zeyheri Sond.,Mimusops zeyheri,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Ericales,1353,Sapotaceae,8802,Mimusops,2883690,
miniopterusschreibersi,Miniopterus schreibersi,,,9796816,"Miniopterus schreibersii (Kuhl, 1817)",Miniopterus schreibersii,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Chiroptera,734,Miniopteridae,7456382,Miniopterus,2432501,"insectivore; body-length: 5-6 cm, wing-span: 30-35 cm; the dorsal pelage is grey-brown the  underside is lighter; the wingmembrane is almost black; the tail is almost a long as the body (5 cm); the snout is short and the ears relatively small;"
mirafra,Mirafra,,,2490574,"Mirafra Horsfield, 1821",Mirafra,GENUS,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Alaudidae,7211,Mirafra,2490574,
mirafrasabota,Mirafra sabota,,,7340954,"Calendulauda sabota (A.Smith, 1836)",Calendulauda sabota,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Alaudidae,7211,Calendulauda,7340918,
momordicabalsamina,Momordica balsamina,,,2874582,Momordica balsamina L.,Momordica balsamina,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Cucurbitales,7224005,Cucurbitaceae,6634,Momordica,2874578,"perennial climber; leaves are divided into 5-7 lobes, the margins toothed; the flowers are white to yellow with fused petals; the egg-shaped fruit is orange to red when ripe and covered with spines; the plant emits an unpleasent smell when bruised"
monechmafoliosum,Monechma foliosum,,,8071714,Justicia foliosa Jacq. ex Steud.,Justicia foliosa,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Acanthaceae,2393,Justicia,2904597,
monechmagenistifolium,Monechma genistifolium,,,3769028,Justicia genistifolia Engl.,Justicia genistifolia,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Acanthaceae,2393,Justicia,2904597,"perennial shrub, 60cm tall,whitish branches, opposite, elliptical leaves, the single snapdragon-like flowers are whitish with purple veining, fruit is a capsule with round, black seeds"
monechmaincanum,Monechma incanum,,,3770548,Justicia incana T.Anderson,Justicia incana,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Acanthaceae,2393,Justicia,2904597,"0,5 m tall, blue-grey coloured hairy, leafy bush, woody, sparse white flowers, grows in dune valleys or near sand pans and saline depressions"
monopeltis,Monopeltis,,,2473220,"Monopeltis Smith, 1848",Monopeltis,GENUS,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Amphisbaenidae,5682,Monopeltis,2473220,
montagnea,Montagnea,,,,,,,,,,,,,,,,,,,
monticolarupestris,Monticola rupestris,,,5231002,"Monticola rupestris (Vieillot, 1818)",Monticola rupestris,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Muscicapidae,9322,Monticola,8156917,
motacillacapensis,Motacilla capensis,,,2490296,"Motacilla capensis Linnaeus, 1766",Motacilla capensis,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Motacillidae,5257,Motacilla,2490295,
munduleasericea,Mundulea sericea,,,2933885,Mundulea sericea (Willd.) A.Chev.,Mundulea sericea,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Mundulea,2933866,
mungosmungo,Mungos mungo,,,5219080,"Mungos mungo (Gmelin, 1788)",Mungos mungo,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Carnivora,732,Herpestidae,9678,Mungos,2434130,carnivore; body-length: 30-45 cm; the colour varies from light grey to reddish-brown with dark crossbands on the back; the ears are small and round; the snout is pointed;
mus,Mus,,,,,,,,,,,,,,,,,,,
musindutus,Mus indutus,,,2439331,"Zyzomys argurus (Thomas, 1889)",Zyzomys argurus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Rodentia,1459,Muridae,5510,Zyzomys,2439326,
mylabris,Mylabris,,,8092042,"Mylabris Fabricius, 1775",Mylabris,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Meloidae,4742,Mylabris,8092042,
myrmecocichlaformicivora,Myrmecocichla formicivora,,,2492697,"Myrmecocichla formicivora (Wilkes, 1817)",Myrmecocichla formicivora,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Muscicapidae,9322,Myrmecocichla,2492691,
myrmeleonquinquemaculatus,Myrmeleon quinquemaculatus,,,2100430,"Myrmeleon quinquemaculatus Hagen, 1853",Myrmeleon quinquemaculatus,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Neuroptera,1501,Myrmeleontidae,5471,Myrmeleon,2100347,
myrmeleontidae,Myrmeleontidae,,,5471,Myrmeleontidae,Myrmeleontidae,FAMILY,Animalia,1,Arthropoda,54,Insecta,216,Neuroptera,1501,Myrmeleontidae,5471,,,
najahaje,Naja haje,,,2470411,"Naja haje (Linnaeus, 1758)",Naja haje,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Elapidae,9455,Naja,8965840,
najanigricollis,Naja nigricollis,,,,,,,,,,,,,,,,,,,
najanivea,Naja nivea,,,2470423,"Naja nivea (Linnaeus, 1758)",Naja nivea,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Elapidae,9455,Naja,8965840,
necrosyrtesmonachus,Necrosyrtes monachus,,,2480715,"Necrosyrtes monachus (Temminck, 1823)",Necrosyrtes monachus,SPECIES,Animalia,1,Chordata,44,Aves,212,Accipitriformes,7191147,Accipitridae,2877,Necrosyrtes,2480714,carnivore; body-length: 70 cm; brown plumage; bare head with red skin
nectariniaamethystina,Nectarinia amethystina,,,7340881,"Chalcomitra amethystina (Shaw, 1812)",Chalcomitra amethystina,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Nectariniidae,5259,Chalcomitra,7340859,
nectariniamariquensis,Nectarinia mariquensis,,,7340700,"Cinnyris mariquensis A.Smith, 1836",Cinnyris mariquensis,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Nectariniidae,5259,Cinnyris,6087249,
nectariniidae,Nectariniidae,,,5259,Nectariniidae,Nectariniidae,FAMILY,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Nectariniidae,5259,,,
neophronpercnopterus,Neophron percnopterus,,,4966730,"Neophron perenopterus (Linnaeus, 1758)",Neophron perenopterus,SPECIES,Animalia,1,Chordata,44,Aves,212,Accipitriformes,7191147,Accipitridae,2877,Neophron,2480695,carnivore; body-length: 62 cm; white plumage; wings with black primaries; white tail
neorautaneniaamboensis,Neorautanenia amboensis,,,2971178,Neorautanenia amboensis Schinz,Neorautanenia amboensis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Neorautanenia,2971169,
neotragusmoschatus,Neotragus moschatus,,,2441071,"Neotragus moschatus (Von Dueben, 1846)",Neotragus moschatus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Neotragus,2441070,"herbivore; height: 30-40 cm; light brown to reddish-brown coat with white speckles on the back; the belly and insides of the legs are white; the tail is long and dark with white margins, it is white underneath; the upper lip is longer than the lower lip; the males are smaller and have straight horns that slope backwards in line with the face;"
nepidae,Nepidae,,,7892,Nepidae,Nepidae,FAMILY,Animalia,1,Arthropoda,54,Insecta,216,Hemiptera,809,Nepidae,7892,,,
nerinelaticoma,Nerine laticoma,,,5326920,Nerine laticoma T.Durand & Schinz,Nerine laticoma,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Amaryllidaceae,7682,Nerine,2860435,"up to 50 cm tall, perennial, umbels of white flowers with a red stripe on each petal, leaves only appear when flowering, flowers poisonous for livestock, bulb used as medicine"
nidorellaresedifolia,Nidorella resedifolia,,,3117464,Nidorella resedifolia DC.,Nidorella resedifolia,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Nidorella,3117462,"erect herb; up to 1 m tall; deeply divided, hairy leaves; groups of small yellow flowerheads composed only of disc florets"
nilausafer,Nilaus afer,,,2484835,"Nilaus afer (Latham, 1802)",Nilaus afer,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Malaconotidae,5250,Nilaus,2484834,
nomadacrisseptemfasciata,Nomadacris septemfasciata,,,1707143,"Nomadacris septemfasciata (Serville, 1838)",Nomadacris septemfasciata,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Acrididae,9394,Nomadacris,1707142,
nomia,Nomia,,,1351093,"Nomia Latreille, 1804",Nomia,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Halictidae,7908,Nomia,1351093,
numidameleagris,Numida meleagris,,,2473341,"Numida meleagris (Linnaeus, 1758)",Numida meleagris,SPECIES,Animalia,1,Chordata,44,Aves,212,Galliformes,723,Numididae,5260,Numida,2473340,omnivore; body-length: 56 cm; grey plumage with white dots; blue and red skin on the head
nycteristhebaica,Nycteris thebaica,,,5218614,"Nycteris thebaica E.Geoffroy, 1818",Nycteris thebaica,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Chiroptera,734,Nycteridae,5448,Nycteris,2432739,"carnivore; body-length: 8-16 cm, wing-span: 27-30 cm; long and silky fur; colour ranges from grey to red and brown; the underparts are greyish white; the ears are enormous; and the large nose leaf is split along the middle of the face;"
ochnapulchra,Ochna pulchra,,,3694581,Ochna pulchra Hook.,Ochna pulchra,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Ochnaceae,6642,Ochna,3189675,"shrub or tree, up to 6m tall, shiny light green leaves, small sweeetly-scented pale yellow flowers"
oenacapensis,Oena capensis,,,2495342,"Oena capensis (Linnaeus, 1766)",Oena capensis,SPECIES,Animalia,1,Chordata,44,Aves,212,Columbiformes,1446,Columbidae,5233,Oena,2495341,
oenanthepileata,Oenanthe pileata,,,5231249,"Oenanthe pileata (Gmelin, 1789)",Oenanthe pileata,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Muscicapidae,9322,Oenanthe,2492483,
oleaeuropaeaafricana,Olea europaea africana,,,5830157,Olea europaea subsp. cuspidata (Wall. & G.Don) Cif.,Olea europaea cuspidata,SUBSPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Oleaceae,6652,Olea,3172244,"up to 6 m tall tree, small cream or white, sweetly scented flowers,"
olenecamptus,Olenecamptus,,,1105270,"Olenecamptus Chevrolat, 1835",Olenecamptus,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Cerambycidae,5602,Olenecamptus,1105270,
omorgus,Omorgus,,,1094877,"Omorgus Erichson, 1847",Omorgus,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Trogidae,5839,Omorgus,1094877,
onychognathusmorio,Onychognathus morio,,,5230739,"Onychognathus morio (Linnaeus, 1766)",Onychognathus morio,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Sturnidae,9350,Onychognathus,2488984,
onychognathusnabouroup,Onychognathus nabouroup,,,5230735,"Onychognathus nabouroup (Daudin, 1800)",Onychognathus nabouroup,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Sturnidae,9350,Onychognathus,2488984,
orbeopsisknobelii,Orbeopsis knobelii,,,9424768,Ceropegia knobelii (E.Phillips) Bruyns,Ceropegia knobelii,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Ceropegia,7150518,
oreotragusoreotragus,Oreotragus oreotragus,,,2441044,"Oreotragus oreotragus (Zimmermann, 1783)",Oreotragus oreotragus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Oreotragus,2441043,"herbivore; height: 60 cm; thick yellow to grey-brown coat with white belly; large tear-shaped markings in front of the eyes; males are smaller than females and have short (8 cm), erect horns; the klipspringer is stouter than the duiker which also lacks the tear marks;"
ornithogalumlongibracteatum,Ornithogalum longibracteatum,,,3647605,Albuca bracteata (Thunb.) J.C.Manning & Goldblatt,Albuca bracteata,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Albuca,2772295,
orycteropusafer,Orycteropus afer,,,5218416,"Orycteropus afer (Pallas, 1766)",Orycteropus afer,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Tubulidentata,804,Orycteropodidae,9470,Orycteropus,5218415,"insectivore; height: 60 cm; this animal has a long pig-like snout, large, erect ears and a thick tail; most of the body is naked, only the legs are covered with dark hair; the forefeet have strong claws for digging; it has a long (30 cm), sticky tongue which allows it to catch termites and ants;"
oryxgazella,Oryx gazella,,,5220166,"Oryx gazella (Linnaeus, 1758)",Oryx gazella,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Oryx,2441123,"herbivore; height: 120 cm; the coat is light brown to ash grey with a black stripe along the flanks and on the back; white face with black patches on the snout and high on the forehead; both sexes have long straight horns; females are slightly smaller than males,"
osyrislanceolata,Osyris lanceolata,,,3788959,Osyris lanceolata Hochst. & Steud.,Osyris lanceolata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Santalales,934,Santalaceae,6661,Osyris,7265227,"evergreen shrub; up to 4 m tall; alternat, lance-shaped leaves; small cream-coloured flowers grow in clusters in the leaf-axils; small, red fleshy fruit"
otocyonmegalotis,Otocyon megalotis,,,2434349,"Otocyon megalotis (Desmarest, 1822)",Otocyon megalotis,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Carnivora,732,Canidae,9701,Otocyon,2434348,"insectivore; height 30-40 cm; the Bat-eard Fox gets its name from the big (14 cm), rounded ears; the coat is brownish-grey with a lighter belly, it is very fluffy; the bushy,black tail has a black tip;"
otolemurcrassicaudatus,Otolemur crassicaudatus,,,8978926,"Otolemur crassicaudatus (É.Geoffroy Saint-Hilaire, 1812)",Otolemur crassicaudatus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Primates,798,Galagidae,3239554,Otolemur,2436509,"omnivore; body-length: 25-50 cm, tail-length: 30-50 cm; the silvery-brown to grey fur is thick and woolly, the underside is lighter coloured; the large eyes ears are characteristic; the hind legs are very powerful and larger than the forelegs; it is bigger than the Moholi Bushbaby and its tail is much thicker and woollier;"
otomysangoniensis,Otomys angoniensis,,,5219872,"Otomys angoniensis Wroughton, 1906",Otomys angoniensis,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Rodentia,1459,Muridae,5510,Otomys,2439103,herbivore; length: 30 cm; pale to dark brown with greyish underparts; very short tail dark above and paler below; very large ears; larger than the similar Vlei rat
