id,scientific_name,synonyms,description,english_name,kingdom,phylum,class,order,family,genus,characteristics,biotope,countries__ids,general_uses,notes,refs__ids,links
turbinaoblongata,Turbina oblongata,,,Turbina sp.,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Turbina,,,"BW,ZA",,,,
turdoidesbicolor,Turdoides bicolor,,,Southern pied-babbler,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Turdoides,,,"BW,NA,ZA,ZW",,,,
turdoidesjardineii,Turdoides jardineii,,,Arrow-marked babbler,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Turdoides,,,"BW,ZA",,,,
turduslitsitsirupa,Turdus litsitsirupa,,,Groundscraper thrush,Animalia,Chordata,Aves,Passeriformes,Turdidae,Psophocichla,,,"BW,NA",,synonym: Psophocichla litsipsirupa,,
turnixsylvaticus,Turnix sylvaticus,,,Small buttonquail,Animalia,Chordata,Aves,Charadriiformes,Turnicidae,Turnix,omnivore; body-length: 14 cm; speckled brown plumage,"grassland, woodland","BW,ZA",,check! should be T. sylvaticus,sinclair1994[100],
tylosemaesculentum,Tylosema esculentum,,,Gemsbuck bean,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Tylosema,"shrub or small tree, up to 6m tall, large egg-shaped leaves, covered with short, soft, tawny hairs, greenish-white to yellowish flowers in axillary clusters, fruit is a yellow to brown berry","savanna, sandy soil","BW,NA,ZA",,,vanderwalt1999[107];vanrooyen2001[136],
typhacapensis,Typha capensis,,,Bulrush,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,,,"BW,ZA",,,,
typhlops,Typhlops,,,Blindsnakes,Animalia,,,,,,,,,,,,
tytoalba,Tyto alba,Strix alba,,Barn owl,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,,,"BW,NA,ZA",,,,
tytocapensis,Tyto capensis,,,African grass-owl,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,,,"BW,ZA",,,,
upupaepops,Upupa epops,,,Hoopoe,Animalia,Chordata,Aves,Upupiformes,Upupidae,Upupa,,,"BW,NA,ZA",,,,
uraeginthusgranatinus,Uraeginthus granatinus,,,Violet-eared waxbill,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Uraeginthus,,,"BW,NA,ZA",,,,
vanelluscoronatus,Vanellus coronatus,,,Crowned lapwing,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,,,"BW,NA,ZA",,,,
vangueriainfausta,Vangueria infausta,,,"Velvet wild medlar, African medlar",Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Vangueria,"shrub or small tree, up to 6m tall, large egg-shaped leaves, covered with short, soft, tawny hairs, greenish-white to yellowish flowers in axillary clusters, fruit is a yellow to brown berry","savanna, grassland, rocky area, dune","BW,ZA",,,vanrooyen2001[56],
varanidae,Varanidae,,,Monitor lizards,Animalia,,,,,,,,,,,,
varanusalbigularis,Varanus albigularis,,,White-throated monitor lizard,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,,,,,,,
varanusexanthematicus,Varanus exanthematicus,,,Savannah monitor,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,,,"BW,ZA",,,,
varanusniloticus,Varanus niloticus,,,Nile monitor,Animalia,Chordata,Reptilia,Squamata,Varanidae,Varanus,,,"BW,MZ,NA,ZA,ZW",,,,
vespidae,Vespidae,,,Paper wasps,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Dolichovespula,,,"BW,NA,ZA",,,,
viduamacroura,Vidua macroura,,,Pin-tailed whydah,Animalia,Chordata,Aves,Passeriformes,Viduidae,Vidua,,,"BW,NA,ZA",,,,
viduaparadisaea,Vidua paradisaea,,,Paradise whydah,Animalia,Chordata,Aves,Passeriformes,Viduidae,Vidua,,,"BW,ZA",,,,
viduaregia,Vidua regia,,,Queen whydah,Animalia,Chordata,Aves,Passeriformes,Viduidae,Vidua,,,"BW,NA,ZA,ZW",,,,
vignatriloba,Vigna triloba,Vigna triloba var. triloba,,Vigna sp.,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Vigna,,,"BW,NA,ZA,ZW",,,,
vitexzeyheri,Vitex zeyheri,,,Vitex sp.,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Vitex,,,"BW,NA,ZA",,,,
vitis,Vitis,,,Grapevines,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,,,,,,,
vulpeschama,Vulpes chama,,,Cape fox,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,carnivore; height 30 cm; the fur is black or silver grey with the flanks and underside yellow; the tip of the bushy tail is always black; it is more slender than the Bat-eared Fox and its ears are smaller;,"arid savanna, semi-arid shrubland","BW,NA,ZA",,,cillie1997[138],
walleria,Walleria,,,,Plantae,,,,,,,,,,,,
wallerianutans,Walleria nutans,,,Walleria sp.,Plantae,Tracheophyta,Liliopsida,Asparagales,Tecophilaeaceae,Walleria,,,"BW,NA,ZA",,,,
xanthiumspinosum,Xanthium spinosum,,,Spiny cockleburr,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Xanthium,,,"BW,ZA",,,,
xenostegiatridentata,Xenostegia tridentata,Merremia tridentata,,African morningvine,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Xenostegia,"perennial, creeping herb; stems up to 2 m long; lance-shaped leaves can be divided into 3 lobes; single white to yellow flowers; fruit is a straw-coloured capsule with up to 4 brownish seeds",sandy soil,,,"check, Merremia tridentata in Wikipedia, synonym",vanrooyen2001[142],
xerusinauris,Xerus inauris,,,Cape ground squirrel,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Xerus,"omnivore; body-length: 45 cm; the fur is cinnamon on the back and white on the face, belly, and insides of the leg; on the flanks are characteristic white stripes; the bushy tail is as long as the body itself and covered with long whitish hair; the ears are simple openings on the side of the head and the eyes are fairly large;","savanna, grassland, desert, dune","BW,NA,ZA",,South African Ground Squirrel,cillie1997[192],
ximeniaamericana,Ximenia americana,,,Hog plum,Plantae,Tracheophyta,Magnoliopsida,Santalales,Ximeniaceae,Ximenia,,,"BW,ZA",,,,
ximeniacaffra,Ximenia caffra,,,Sourplum,Viridiplantae,Streptophyta,Magnoliopsida,Santalales,Ximeniaceae,Ximenia,,,"BW,NA,ZA",,,,
xylocopidae,Xylocopidae,,,Carpenter bee,Animalia,Arthropoda,Insecta,Hymenoptera,Anthophoridae,Xylocopa,,,"BW,ZA",,Check!,,
zeamays,Zea mays,,,Maize,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Zea,,,,,,,
ziziphusmucronata,Ziziphus mucronata,,,Buffalo-thorn,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rhamnaceae,Ziziphus,"2 - 5 m tall, yellowish-green flowers, greyish-brown bark, thorns in pairs","river course, arid area","BW,NA,ZA",,,carruthers2000[263];vanrooyen2001[34],
ziziphuszeyherana,Ziziphus zeyheriana,,,Dwarf buffalo-thorn,Plantae,,,Rosales,Rhamnaceae,Ziziphus,,,"BW,NA,ZA",,check!,,
